id,scientificName,taxonID,genus,year,country,countryCode,stateProvince,decimalLatitude,decimalLongitude,verbatimCoordinates
4502006,Usnea lapponica,54671,Usnea,2004,United States,US,Oregon,43.978393,-122.54702,"43.978393° N, 122.54702° W"
4502007,Usnea pacificana,54684,Usnea,2004,United States,US,Oregon,43.978393,-122.54702,"43.978393° N, 122.54702° W"
4502008,Usnea,52074,Usnea,2004,United States,US,Oregon,43.978393,-122.54702,"43.978393° N, 122.54702° W"
4502119,Usnea scabrata,54693,Usnea,2004,United States,US,Oregon,44.028438,-122.484207,"44.028438° N, 122.484207° W"
4502120,Usnea,52074,Usnea,2004,United States,US,Oregon,44.028438,-122.484207,"44.028438° N, 122.484207° W"
4502122,Usnea subfloridana,54700,Usnea,2004,United States,US,Oregon,44.028438,-122.484207,"44.028438° N, 122.484207° W"
4502175,Usnea,52074,Usnea,2004,United States,US,Oregon,43.97624,-122.080758,"43.97624° N, 122.080758° W"
4502176,Usnea,52074,Usnea,2004,United States,US,Oregon,43.97624,-122.080758,"43.97624° N, 122.080758° W"
4502196,Usnea,52074,Usnea,2004,United States,US,Oregon,43.977373,-122.013925,"43.977373° N, 122.013925° W"
4502204,Usnea pacificana,54684,Usnea,2005,United States,US,Oregon,43.977373,-122.013925,"43.977373° N, 122.013925° W"
4502229,Usnea silesiaca,125934,Usnea,2004,United States,US,Oregon,44.026763,-122.425834,"44.026763° N, 122.425834° W"
4502230,Usnea scabrata,54693,Usnea,2004,United States,US,Oregon,44.026763,-122.425834,"44.026763° N, 122.425834° W"
4502267,Usnea subfloridana,54700,Usnea,2004,United States,US,Oregon,44.026789,-122.218564,"44.026789° N, 122.218564° W"
4502268,Usnea chaetophora,54642,Usnea,2004,United States,US,Oregon,44.026789,-122.218564,"44.026789° N, 122.218564° W"
4502269,Usnea scabrata,54693,Usnea,2004,United States,US,Oregon,44.026789,-122.218564,"44.026789° N, 122.218564° W"
3448503,Usnea,52074,Usnea,2015,United States,US,Washington,45.84448,-121.762066,"45.84448° N, 121.762066° W"
4502301,Usnea chaetophora,54642,Usnea,2004,United States,US,Oregon,44.026789,-122.218564,"44.026789° N, 122.218564° W"
4502302,Usnea,52074,Usnea,2004,United States,US,Oregon,44.026789,-122.218564,"44.026789° N, 122.218564° W"
4502303,Usnea filipendula,54658,Usnea,2004,United States,US,Oregon,44.026789,-122.218564,"44.026789° N, 122.218564° W"
4502354,Usnea,52074,Usnea,2004,United States,US,Oregon,44.083542,-123.919741,"44.083542° N, 123.919741° W"
4502389,Usnea chaetophora,54642,Usnea,2004,United States,US,Oregon,44.07922,-122.415614,"44.07922° N, 122.415614° W"
4502390,Usnea pacificana,54684,Usnea,2004,United States,US,Oregon,44.07922,-122.415614,"44.07922° N, 122.415614° W"
4502391,Usnea scabrata,54693,Usnea,2004,United States,US,Oregon,44.07922,-122.415614,"44.07922° N, 122.415614° W"
4502392,Usnea,52074,Usnea,2004,United States,US,Oregon,44.07922,-122.415614,"44.07922° N, 122.415614° W"
4502452,Usnea scabrata,54693,Usnea,2004,United States,US,Oregon,44.131104,-122.150672,"44.131104° N, 122.150672° W"
4502504,Usnea,52074,Usnea,2004,United States,US,Oregon,44.122828,-121.455734,"44.122828° N, 121.455734° W"
4502544,Usnea filipendula,54658,Usnea,2004,United States,US,Oregon,44.176073,-122.138308,"44.176073° N, 122.138308° W"
4502545,Usnea scabrata,54693,Usnea,2004,United States,US,Oregon,44.176073,-122.138308,"44.176073° N, 122.138308° W"
4502564,Usnea filipendula,54658,Usnea,2004,United States,US,Oregon,44.176073,-122.138308,"44.176073° N, 122.138308° W"
4502565,Usnea,52074,Usnea,2004,United States,US,Oregon,44.176073,-122.138308,"44.176073° N, 122.138308° W"
4502566,Usnea filipendula,54658,Usnea,2004,United States,US,Oregon,44.176073,-122.138308,"44.176073° N, 122.138308° W"
4502567,Usnea scabrata,54693,Usnea,2004,United States,US,Oregon,44.176073,-122.138308,"44.176073° N, 122.138308° W"
4502570,Usnea scabrata,54693,Usnea,2004,United States,US,Oregon,44.176073,-122.138308,"44.176073° N, 122.138308° W"
3482655,Usnea silesiaca,125934,Usnea,2004,United States,US,Washington,46.53356,-121.749165,"46.53356° N, 121.749165° W"
4502594,Usnea wirthii,54711,Usnea,2005,United States,US,Oregon,44.229548,-123.718576,"44.229548° N, 123.718576° W"
4502627,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,44.274034,-122.353705,"44.274034° N, 122.353705° W"
4502628,Usnea chaetophora,54642,Usnea,2005,United States,US,Oregon,44.274034,-122.353705,"44.274034° N, 122.353705° W"
4502629,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,44.274034,-122.353705,"44.274034° N, 122.353705° W"
4502630,Usnea pacificana,54684,Usnea,2005,United States,US,Oregon,44.274034,-122.353705,"44.274034° N, 122.353705° W"
4502727,Usnea fragilescens,54661,Usnea,2005,United States,US,Oregon,44.372312,-123.926153,"44.372312° N, 123.926153° W"
4502782,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,44.383332,-122.199558,"44.383332° N, 122.199558° W"
4502783,Usnea wirthii,54711,Usnea,2005,United States,US,Oregon,44.383332,-122.199558,"44.383332° N, 122.199558° W"
4502804,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,44.373058,-122.135319,"44.373058° N, 122.135319° W"
4502805,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,44.373058,-122.135319,"44.373058° N, 122.135319° W"
4502846,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,44.374083,-122.064648,"44.374083° N, 122.064648° W"
4502847,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,44.374083,-122.064648,"44.374083° N, 122.064648° W"
4502859,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,44.421907,-123.926395,"44.421907° N, 123.926395° W"
4502860,Usnea wirthii,54711,Usnea,2005,United States,US,Oregon,44.421907,-123.926395,"44.421907° N, 123.926395° W"
4502876,Usnea pacificana,54684,Usnea,2005,United States,US,Oregon,44.423323,-123.858039,"44.423323° N, 123.858039° W"
4502877,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,44.423323,-123.858039,"44.423323° N, 123.858039° W"
4502878,Usnea wirthii,54711,Usnea,2005,United States,US,Oregon,44.423323,-123.858039,"44.423323° N, 123.858039° W"
4502920,Usnea lapponica,54671,Usnea,2000,United States,US,Idaho,45.5565,-116.4846,"45.5565° N, 116.4846° W; T26N R1W Sec 29SW"
4502940,Usnea lapponica,54671,Usnea,2000,United States,US,Idaho,45.54982,-116.4836,"45.54982° N, 116.4836° W; T26N R1W Sec 32NE"
3482853,Usnea subfloridana,54700,Usnea,2005,United States,US,Washington,46.188622,-121.75567,"46.188622° N, 121.75567° W"
3482876,Usnea cornuta,54647,Usnea,2005,United States,US,Washington,46.187362,-121.687953,"46.187362° N, 121.687953° W"
3482877,Usnea filipendula,54658,Usnea,2005,United States,US,Washington,46.187362,-121.687953,"46.187362° N, 121.687953° W"
3483043,Usnea scabrata,54693,Usnea,2005,United States,US,Washington,46.092051,-121.689698,"46.092051° N, 121.689698° W"
3483104,Usnea scabrata,54693,Usnea,2005,United States,US,Washington,46.093627,-121.54673,"46.093627° N, 121.54673° W"
3483166,Usnea scabrata,54693,Usnea,2005,United States,US,Washington,46.149699,-122.332996,"46.149699° N, 122.332996° W"
3483167,Usnea scabrata,54693,Usnea,2005,United States,US,Washington,46.149699,-122.332996,"46.149699° N, 122.332996° W"
3483168,Usnea wirthii,54711,Usnea,2005,United States,US,Washington,46.149699,-122.332996,"46.149699° N, 122.332996° W"
3483169,Usnea scabrata,54693,Usnea,2005,United States,US,Washington,46.149699,-122.332996,"46.149699° N, 122.332996° W"
3483194,Usnea chaetophora,54642,Usnea,2005,United States,US,Washington,46.15048,-122.255392,"46.15048° N, 122.255392° W"
3483219,Usnea,52074,Usnea,2005,United States,US,Washington,46.150963,-122.185146,"46.150963° N, 122.185146° W"
3483275,Usnea,52074,Usnea,2005,United States,US,Washington,46.143867,-121.90083,"46.143867° N, 121.90083° W"
4503125,Usnea lapponica,54671,Usnea,2005,United States,US,Oregon,43.765701,-120.925157,"43.765701° N, 120.925157° W"
4503126,Usnea lapponica,54671,Usnea,2005,United States,US,Oregon,43.765701,-120.925157,"43.765701° N, 120.925157° W"
4503142,Usnea,52074,Usnea,2005,United States,US,Oregon,43.765701,-120.925157,"43.765701° N, 120.925157° W"
4503179,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,43.833694,-122.554199,"43.833694° N, 122.554199° W"
4503180,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,43.833694,-122.554199,"43.833694° N, 122.554199° W"
4503181,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,43.833694,-122.554199,"43.833694° N, 122.554199° W"
4503182,Usnea subfloridana,54700,Usnea,2005,United States,US,Oregon,43.833694,-122.554199,"43.833694° N, 122.554199° W"
4503183,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,43.833694,-122.554199,"43.833694° N, 122.554199° W"
4503184,Usnea wirthii,54711,Usnea,2005,United States,US,Oregon,43.833694,-122.554199,"43.833694° N, 122.554199° W"
4503185,Usnea pacificana,54684,Usnea,2005,United States,US,Oregon,43.833694,-122.554199,"43.833694° N, 122.554199° W"
4503212,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,43.835614,-122.490324,"43.835614° N, 122.490324° W"
4503213,Usnea subfloridana,54700,Usnea,2005,United States,US,Oregon,43.835614,-122.490324,"43.835614° N, 122.490324° W"
4503214,Usnea subfloridana,54700,Usnea,2005,United States,US,Oregon,43.835614,-122.490324,"43.835614° N, 122.490324° W"
4503215,Usnea subfloridana,54700,Usnea,2005,United States,US,Oregon,43.835614,-122.490324,"43.835614° N, 122.490324° W"
4503297,Usnea lapponica,54671,Usnea,2005,United States,US,Oregon,43.815147,-121.053482,"43.815147° N, 121.053482° W"
4503321,Usnea,52074,Usnea,2005,United States,US,Oregon,43.813685,-120.923857,"43.813685° N, 120.923857° W"
4503369,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,43.871039,-122.544312,"43.871039° N, 122.544312° W"
4503370,Usnea pacificana,54684,Usnea,2005,United States,US,Oregon,43.871039,-122.544312,"43.871039° N, 122.544312° W"
4503404,Usnea pacificana,54684,Usnea,2005,United States,US,Oregon,43.881021,-122.488467,"43.881021° N, 122.488467° W"
4503405,Usnea,52074,Usnea,2005,United States,US,Oregon,43.881021,-122.488467,"43.881021° N, 122.488467° W"
4503406,Usnea subfloridana,54700,Usnea,2005,United States,US,Oregon,43.881021,-122.488467,"43.881021° N, 122.488467° W"
4503407,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,43.881021,-122.488467,"43.881021° N, 122.488467° W"
4503434,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,43.885696,-122.279082,"43.885696° N, 122.279082° W"
4809918,Usnea filipendula,54658,Usnea,2007,United States,US,Oregon,43.29,-122.62,"43.29° N, 122.62° W"
4503551,Usnea scabrata,54693,Usnea,2007,United States,US,Oregon,43.291048,-122.630298,"43.291048° N, 122.630298° W"
4503727,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,44.956539,-121.923142,"44.956539° N, 121.923142° W"
4503804,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,45.010741,-122.057378,"45.010741° N, 122.057378° W"
4503805,Usnea esperantiana,54655,Usnea,2005,United States,US,Oregon,45.010741,-122.057378,"45.010741° N, 122.057378° W"
4503806,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,45.010741,-122.057378,"45.010741° N, 122.057378° W"
4503807,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,45.010741,-122.057378,"45.010741° N, 122.057378° W"
4503856,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,45.06369,-121.99108,"45.06369° N, 121.99108° W"
4503857,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,45.06369,-121.99108,"45.06369° N, 121.99108° W"
4503906,Usnea,52074,Usnea,2005,United States,US,Oregon,45.065368,-121.850831,"45.065368° N, 121.850831° W"
4503907,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,45.065368,-121.850831,"45.065368° N, 121.850831° W"
4503908,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,45.065368,-121.850831,"45.065368° N, 121.850831° W"
4503968,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,45.117464,-122.127147,"45.117464° N, 122.127147° W"
4503969,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,45.117464,-122.127147,"45.117464° N, 122.127147° W"
4503970,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,45.117464,-122.127147,"45.117464° N, 122.127147° W"
4504002,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.88028,-124.1261,"43.88028° N, 124.1261° W; T20S R12W Sec 4"
4504003,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.88028,-124.1261,"43.88028° N, 124.1261° W; T20S R12W Sec 4"
4504004,Usnea fragilescens,54661,Usnea,2005,United States,US,Oregon,43.88028,-124.1261,"43.88028° N, 124.1261° W; T20S R12W Sec 4"
3483290,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,43.78167,-124.15778,"43.78167° N, 124.15778° W; UTM Zone 10, 406836E, 4848275N"
3483291,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.78167,-124.15778,"43.78167° N, 124.15778° W; UTM Zone 10, 406836E, 4848275N"
3483292,Usnea hesperina,54669,Usnea,2005,United States,US,Oregon,43.78167,-124.15778,"43.78167° N, 124.15778° W; UTM Zone 10, 406836E, 4848275N"
3483293,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.78167,-124.15778,"43.78167° N, 124.15778° W; UTM Zone 10, 406836E, 4848275N"
3483294,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.78167,-124.15778,"43.78167° N, 124.15778° W; UTM Zone 10, 406836E, 4848275N"
3483295,Usnea hesperina,54669,Usnea,2005,United States,US,Oregon,43.78167,-124.15778,"43.78167° N, 124.15778° W; UTM Zone 10, 406836E, 4848275N"
4504034,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.58528,-124.1853,"43.58528° N, 124.1853° W; T23S R13W Sec 12"
4504035,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.58528,-124.1853,"43.58528° N, 124.1853° W; T23S R13W Sec 12"
4504070,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.44722,-124.2572,"43.44722° N, 124.2572° W; T24S R13W Sec 33"
4504071,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.44722,-124.2572,"43.44722° N, 124.2572° W; T24S R13W Sec 33"
4504073,Usnea silesiaca,125934,Usnea,2005,United States,US,Oregon,43.44722,-124.2572,"43.44722° N, 124.2572° W; T24S R13W Sec 33"
4504074,Usnea,52074,Usnea,2005,United States,US,Oregon,43.44722,-124.2572,"43.44722° N, 124.2572° W; T24S R13W Sec 33"
4504075,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.44722,-124.2572,"43.44722° N, 124.2572° W; T24S R13W Sec 33"
4504100,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.44083,-124.24333,"43.44083° N, 124.24333° W; UTM Zone 10, 399382E, 4810305N"
4504101,Usnea wirthii,54711,Usnea,2005,United States,US,Oregon,43.44083,-124.24333,"43.44083° N, 124.24333° W; UTM Zone 10, 399382E, 4810305N"
4504102,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,43.44083,-124.24333,"43.44083° N, 124.24333° W; UTM Zone 10, 399382E, 4810305N"
4504103,Usnea wirthii,54711,Usnea,2005,United States,US,Oregon,43.44083,-124.24333,"43.44083° N, 124.24333° W; UTM Zone 10, 399382E, 4810305N"
4504122,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.96389,-124.1383,"43.96389° N, 124.1383° W"
4504123,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.96389,-124.1383,"43.96389° N, 124.1383° W"
4504124,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.96389,-124.1383,"43.96389° N, 124.1383° W"
4504125,Usnea wirthii,54711,Usnea,2005,United States,US,Oregon,43.96389,-124.1383,"43.96389° N, 124.1383° W"
4504141,Usnea,52074,Usnea,2005,United States,US,Oregon,43.87972,-124.1451,"43.87972° N, 124.1451° W; T19S R12W Sec 32"
4504142,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,43.87972,-124.1451,"43.87972° N, 124.1451° W; T19S R12W Sec 32"
4504143,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.87972,-124.1451,"43.87972° N, 124.1451° W; T19S R12W Sec 32"
4504144,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.87972,-124.1451,"43.87972° N, 124.1451° W; T19S R12W Sec 32"
4504145,Usnea fragilescens,54661,Usnea,2005,United States,US,Oregon,43.87972,-124.1451,"43.87972° N, 124.1451° W; T19S R12W Sec 32"
4504146,Usnea silesiaca,125934,Usnea,2005,United States,US,Oregon,43.87972,-124.1451,"43.87972° N, 124.1451° W; T19S R12W Sec 32"
4504166,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.45083,-124.2756,"43.45083° N, 124.2756° W; T24S R13W Sec 32 NW 1/4"
4504167,Usnea wirthii,54711,Usnea,2005,United States,US,Oregon,43.45083,-124.2756,"43.45083° N, 124.2756° W; T24S R13W Sec 32 NW 1/4"
4504169,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.45083,-124.2756,"43.45083° N, 124.2756° W; T24S R13W Sec 32 NW 1/4"
4504193,Usnea fragilescens,54661,Usnea,2005,United States,US,Oregon,43.57111,-124.2072,"43.57111° N, 124.2072° W; T23S R13W Sec 14"
4504194,Usnea silesiaca,125934,Usnea,2005,United States,US,Oregon,43.57111,-124.2072,"43.57111° N, 124.2072° W; T23S R13W Sec 14"
4504195,Usnea wirthii,54711,Usnea,2005,United States,US,Oregon,43.57111,-124.2072,"43.57111° N, 124.2072° W; T23S R13W Sec 14"
4504197,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,43.57111,-124.2072,"43.57111° N, 124.2072° W; T23S R13W Sec 14"
4504220,Usnea fragilescens,54661,Usnea,2005,United States,US,Oregon,43.74833,-124.1772,"43.74833° N, 124.1772° W; T21S R12W Sec 18"
4504221,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.74833,-124.1772,"43.74833° N, 124.1772° W; T21S R12W Sec 18"
4504222,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.74833,-124.1772,"43.74833° N, 124.1772° W; T21S R12W Sec 18"
4504223,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.74833,-124.1772,"43.74833° N, 124.1772° W; T21S R12W Sec 18"
4504224,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,43.74833,-124.1772,"43.74833° N, 124.1772° W; T21S R12W Sec 18"
4504247,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,44.00333,-124.1311,"44.00333° N, 124.1311° W; T18S R12W Sec 16"
4504248,Usnea glabrata,54665,Usnea,2005,United States,US,Oregon,44.00333,-124.1311,"44.00333° N, 124.1311° W; T18S R12W Sec 16"
4504431,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,43.585463,-122.488861,"43.585463° N, 122.488861° W"
4504432,Usnea wasmuthii,54710,Usnea,2005,United States,US,Oregon,43.585463,-122.488861,"43.585463° N, 122.488861° W"
4504433,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,43.585463,-122.488861,"43.585463° N, 122.488861° W"
4504484,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,43.585582,-122.416061,"43.585582° N, 122.416061° W"
4504485,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,43.585582,-122.416061,"43.585582° N, 122.416061° W"
4504486,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,43.585582,-122.416061,"43.585582° N, 122.416061° W"
4504549,Usnea,52074,Usnea,2005,United States,US,Oregon,43.578196,-121.404836,"43.578196° N, 121.404836° W"
4504618,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,43.63348,-122.427374,"43.63348° N, 122.427374° W"
4504619,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,43.63348,-122.427374,"43.63348° N, 122.427374° W"
4504644,Usnea subfloridana,54700,Usnea,2005,United States,US,Oregon,43.63412,-122.278294,"43.63412° N, 122.278294° W"
4504645,Usnea,52074,Usnea,2005,United States,US,Oregon,43.63412,-122.278294,"43.63412° N, 122.278294° W"
4504646,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,43.63412,-122.278294,"43.63412° N, 122.278294° W"
4504647,Usnea pacificana,54684,Usnea,2005,United States,US,Oregon,43.63412,-122.278294,"43.63412° N, 122.278294° W"
4504648,Usnea,52074,Usnea,2005,United States,US,Oregon,43.63412,-122.278294,"43.63412° N, 122.278294° W"
4504725,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,43.63302,-121.81212,"43.63302° N, 121.81212° W"
4504726,Usnea,52074,Usnea,2005,United States,US,Oregon,43.63302,-121.81212,"43.63302° N, 121.81212° W"
4505105,Usnea,52074,Usnea,2005,United States,US,Washington,45.73906,-121.3799,"45.73906° N, 121.3799° W; T4N R11E S24 NW1/4"
4505135,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,45.69167,-121.8078,"45.69167° N, 121.8078° W; T2N R8E Sec34 SE1/4"
4505136,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,45.69167,-121.8078,"45.69167° N, 121.8078° W; T2N R8E Sec34 SE1/4"
4505137,Usnea wirthii,54711,Usnea,2005,United States,US,Oregon,45.69167,-121.8078,"45.69167° N, 121.8078° W; T2N R8E Sec34 SE1/4"
4505138,Usnea wirthii,54711,Usnea,2005,United States,US,Oregon,45.69167,-121.8078,"45.69167° N, 121.8078° W; T2N R8E Sec34 SE1/4"
4505169,Usnea silesiaca,125934,Usnea,2005,United States,US,Oregon,45.68919,-121.3294,"45.68919° N, 121.3294° W; T2N R12E Sec4 NW1/4"
4505170,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,45.68919,-121.3294,"45.68919° N, 121.3294° W; T2N R12E Sec4 NW1/4"
4505208,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,45.53394,-122.1641,"45.53394° N, 122.1641° W; T1N R5E Sec34"
4505209,Usnea wirthii,54711,Usnea,2005,United States,US,Oregon,45.53394,-122.1641,"45.53394° N, 122.1641° W; T1N R5E Sec34"
4505210,Usnea subfloridana,54700,Usnea,2005,United States,US,Oregon,45.53394,-122.1641,"45.53394° N, 122.1641° W; T1N R5E Sec34"
4505231,Usnea silesiaca,125934,Usnea,2005,United States,US,Oregon,45.68547,-121.626,"45.68547° N, 121.626° W; T2N R9E Sec1 NE1/4"
4505232,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,45.68547,-121.626,"45.68547° N, 121.626° W; T2N R9E Sec1 NE1/4"
4505253,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,45.557195,-122.047738,"45.557195° N, 122.047738° W"
3483328,Usnea scabrata,54693,Usnea,2005,United States,US,Washington,45.799057,-122.050983,"45.799057° N, 122.050983° W"
3483360,Usnea filipendula,54658,Usnea,2005,United States,US,Washington,45.797146,-121.983808,"45.797146° N, 121.983808° W"
3483361,Usnea scabrata,54693,Usnea,2005,United States,US,Washington,45.797146,-121.983808,"45.797146° N, 121.983808° W"
3483362,Usnea filipendula,54658,Usnea,2005,United States,US,Washington,45.797146,-121.983808,"45.797146° N, 121.983808° W"
3483407,Usnea filipendula,54658,Usnea,2005,United States,US,Washington,45.801355,-121.902115,"45.801355° N, 121.902115° W"
3483408,Usnea wirthii,54711,Usnea,2005,United States,US,Washington,45.801355,-121.902115,"45.801355° N, 121.902115° W"
3483409,Usnea wirthii,54711,Usnea,2005,United States,US,Washington,45.801355,-121.902115,"45.801355° N, 121.902115° W"
3483453,Usnea wasmuthii,54710,Usnea,2005,United States,US,Washington,45.799937,-121.835836,"45.799937° N, 121.835836° W"
3483454,Usnea scabrata,54693,Usnea,2005,United States,US,Washington,45.799937,-121.835836,"45.799937° N, 121.835836° W"
3483459,Usnea,52074,Usnea,2005,United States,US,Washington,45.794152,-121.697637,"45.794152° N, 121.697637° W"
3483483,Usnea scabrata,54693,Usnea,2005,United States,US,Washington,45.794152,-121.697637,"45.794152° N, 121.697637° W"
3483484,Usnea filipendula,54658,Usnea,2005,United States,US,Washington,45.794152,-121.697637,"45.794152° N, 121.697637° W"
3483485,Usnea scabrata,54693,Usnea,2005,United States,US,Washington,45.794152,-121.697637,"45.794152° N, 121.697637° W"
3483486,Usnea subfloridana,54700,Usnea,2005,United States,US,Washington,45.794152,-121.697637,"45.794152° N, 121.697637° W"
3483508,Usnea pacificana,54684,Usnea,2005,United States,US,Washington,45.848567,-122.118055,"45.848567° N, 122.118055° W"
3483509,Usnea filipendula,54658,Usnea,2005,United States,US,Washington,45.848567,-122.118055,"45.848567° N, 122.118055° W"
3483510,Usnea scabrata,54693,Usnea,2005,United States,US,Washington,45.848567,-122.118055,"45.848567° N, 122.118055° W"
3483546,Usnea scabrata,54693,Usnea,2005,United States,US,Washington,45.851109,-121.982245,"45.851109° N, 121.982245° W"
3483567,Usnea filipendula,54658,Usnea,2005,United States,US,Washington,45.851109,-121.982245,"45.851109° N, 121.982245° W"
3483568,Usnea scabrata,54693,Usnea,2005,United States,US,Washington,45.851109,-121.982245,"45.851109° N, 121.982245° W"
3483569,Usnea filipendula,54658,Usnea,2005,United States,US,Washington,45.851109,-121.982245,"45.851109° N, 121.982245° W"
4505337,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,44.420392,-122.001829,"44.420392° N, 122.001829° W"
4505400,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,44.418777,-121.658611,"44.418777° N, 121.658611° W"
4505469,Usnea silesiaca,125934,Usnea,2005,United States,US,Oregon,44.474389,-123.99961,"44.474389° N, 123.99961° W"
4505470,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,44.474389,-123.99961,"44.474389° N, 123.99961° W"
4505471,Usnea cornuta,54647,Usnea,2005,United States,US,Oregon,44.474389,-123.99961,"44.474389° N, 123.99961° W"
4505472,Usnea silesiaca,125934,Usnea,2005,United States,US,Oregon,44.474389,-123.99961,"44.474389° N, 123.99961° W"
4505473,Usnea wirthii,54711,Usnea,2005,United States,US,Oregon,44.474389,-123.99961,"44.474389° N, 123.99961° W"
4505474,Usnea glabrata,54665,Usnea,2005,United States,US,Oregon,44.474389,-123.99961,"44.474389° N, 123.99961° W"
4505475,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,44.474389,-123.99961,"44.474389° N, 123.99961° W"
4505476,Usnea glabrata,54665,Usnea,2005,United States,US,Oregon,44.474389,-123.99961,"44.474389° N, 123.99961° W"
4505499,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,44.470681,-123.507666,"44.470681° N, 123.507666° W"
4505500,Usnea scabrata,54693,Usnea,2005,United States,US,Oregon,44.470681,-123.507666,"44.470681° N, 123.507666° W"
4505501,Usnea wirthii,54711,Usnea,2005,United States,US,Oregon,44.470681,-123.507666,"44.470681° N, 123.507666° W"
4505502,Usnea,52074,Usnea,2005,United States,US,Oregon,43.678303,-121.674875,"43.678303° N, 121.674875° W"
4505503,Usnea filipendula,54658,Usnea,2005,United States,US,Oregon,44.417233,-122.411708,"44.417233° N, 122.411708° W"
4505504,Usnea subfloridana,54700,Usnea,2005,United States,US,Oregon,44.417233,-122.411708,"44.417233° N, 122.411708° W"
